HPI,Rates,UE,FICO,Age,RollRate
-5,2,2.5,650,48,0.360096082
0,2,2.5,650,48,0.287788839
5,2,2.5,650,48,0.235753971
10,2,2.5,650,48,0.200308536
15,2,2.5,650,48,0.175832039
20,2,2.5,650,48,0.156273297
-50,2,3.5,650,48,11.86871202
-45,2,3.5,650,48,9.787432876
-40,2,3.5,650,48,7.952125276
-35,2,3.5,650,48,6.10007337
-30,2,3.5,650,48,4.606912507
-25,2,3.5,650,48,3.483786068
-20,2,3.5,650,48,2.676798157
-10,2,3.5,650,48,1.58870795
-5,2,3.5,650,48,1.207542644
0,2,3.5,650,48,0.932646681
5,2,3.5,650,48,0.740568594
10,2,3.5,650,48,0.614813571
15,2,3.5,650,48,0.531522886
20,2,3.5,650,48,0.466023354
-50,2,4.5,650,48,13.82590818
-45,2,4.5,650,48,12.97188483
-40,2,4.5,650,48,12.88591832
-35,2,4.5,650,48,11.55578442
-30,2,4.5,650,48,10.41162856
-25,2,4.5,650,48,9.221434283
-20,2,4.5,650,48,8.12498709
-10,2,4.5,650,48,5.641512046
-5,2,4.5,650,48,4.401508576
0,2,4.5,650,48,3.433602018
5,2,4.5,650,48,2.721812957
10,2,4.5,650,48,2.248881609
15,2,4.5,650,48,1.937644057
20,2,4.5,650,48,1.690246396
-50,2,5,650,48,13.81059166
-45,2,5,650,48,13.43247348
-40,2,5,650,48,13.19809765
-35,2,5,650,48,12.76091941
-30,2,5,650,48,12.08784388
-25,2,5,650,48,11.39178891
-20,2,5,650,48,10.34147276
-10,2,5,650,48,8.255407465
-5,2,5,650,48,7.233415627
0,2,5,650,48,5.856901695
5,2,5,650,48,4.771090597
10,2,5,650,48,4.016772657
15,2,5,650,48,3.509558765
20,2,5,650,48,3.094281529
-50,2,7.5,650,48,13.8871445
-45,2,7.5,650,48,14.33086135
-40,2,7.5,650,48,14.67455448
-35,2,7.5,650,48,13.32505763
-30,2,7.5,650,48,13.90065284
-25,2,7.5,650,48,14.37711534
-20,2,7.5,650,48,13.32826419
-10,2,7.5,650,48,14.00373675
-5,2,7.5,650,48,12.99527801
0,2,7.5,650,48,13.00966742
5,2,7.5,650,48,12.73563226
10,2,7.5,650,48,12.03104521
15,2,7.5,650,48,11.80413795
20,2,7.5,650,48,11.35029613
-50,2.5,0,650,48,0.700199436
-45,2.5,0,650,48,0.49896242
-40,2.5,0,650,48,0.374857361
-35,2.5,0,650,48,0.291526812
-30,2.5,0,650,48,0.231567489
-25,2.5,0,650,48,0.185756387
-20,2.5,0,650,48,0.150463509
-10,2.5,0,650,48,0.098775549
-5,2.5,0,650,48,0.081211312
0,2.5,0,650,48,0.068213208
5,2.5,0,650,48,0.058734254
10,2.5,0,650,48,0.051820123
15,2.5,0,650,48,0.046540443
20,2.5,0,650,48,0.042265745
-50,2.5,0.5,650,48,0.830933108
-45,2.5,0.5,650,48,0.583119265
-40,2.5,0.5,650,48,0.433950092
-35,2.5,0.5,650,48,0.335543418
-30,2.5,0.5,650,48,0.265843135
-25,2.5,0.5,650,48,0.212860416
-20,2.5,0.5,650,48,0.172333071
-10,2.5,0.5,650,48,0.113117931
-5,2.5,0.5,650,48,0.092638499
0,2.5,0.5,650,48,0.077400373
5,2.5,0.5,650,48,0.066260449
10,2.5,0.5,650,48,0.058202144
15,2.5,0.5,650,48,0.052139335
20,2.5,0.5,650,48,0.047233511
-50,2.5,1,650,48,1.081039048
-45,2.5,1,650,48,0.739774104
-40,2.5,1,650,48,0.541776792
-35,2.5,1,650,48,0.41467473
-30,2.5,1,650,48,0.326781552
-25,2.5,1,650,48,0.260609347
-20,2.5,1,650,48,0.210583992
-10,2.5,1,650,48,0.13791579
-5,2.5,1,650,48,0.112304721
0,2.5,1,650,48,0.093150735
5,2.5,1,650,48,0.079126603
10,2.5,1,650,48,0.069092485
15,2.5,1,650,48,0.061680748
20,2.5,1,650,48,0.055690289
-50,2.5,1.5,650,48,1.597479912
-45,2.5,1.5,650,48,1.05325065
-40,2.5,1.5,650,48,0.751972804
-35,2.5,1.5,650,48,0.565739063
-30,2.5,1.5,650,48,0.44123991
-25,2.5,1.5,650,48,0.349079432
-20,2.5,1.5,650,48,0.280682726
-10,2.5,1.5,650,48,0.182567839
-5,2.5,1.5,650,48,0.147459539
0,2.5,1.5,650,48,0.121137954
5,2.5,1.5,650,48,0.101885815
10,2.5,1.5,650,48,0.088298322
15,2.5,1.5,650,48,0.078472337
20,2.5,1.5,650,48,0.07054753
-50,2.5,2.5,650,48,5.121947451
-45,2.5,2.5,650,48,3.214136094
-40,2.5,2.5,650,48,2.162949179
-35,2.5,2.5,650,48,1.543274386
-30,2.5,2.5,650,48,1.156187824
-25,2.5,2.5,650,48,0.883711708
-20,2.5,2.5,650,48,0.69229816
-10,2.5,2.5,650,48,0.432255598
-5,2.5,2.5,650,48,0.339872249
0,2.5,2.5,650,48,0.27161886
5,2.5,2.5,650,48,0.222573915
10,2.5,2.5,650,48,0.189174151
15,2.5,2.5,650,48,0.166094646
20,2.5,2.5,650,48,0.147660432
-50,2.5,3.5,650,48,12.11315389
-45,2.5,3.5,650,48,9.792192509
-40,2.5,3.5,650,48,7.873588104
-35,2.5,3.5,650,48,5.841729324
-30,2.5,3.5,650,48,4.397481411
-25,2.5,3.5,650,48,3.315694876
-20,2.5,3.5,650,48,2.540808506
-10,2.5,3.5,650,48,1.500951608
-5,2.5,3.5,650,48,1.138730327
0,2.5,3.5,650,48,0.878217162
5,2.5,3.5,650,48,0.696602638
10,2.5,3.5,650,48,0.577880415
15,2.5,3.5,650,48,0.499306827
20,2.5,3.5,650,48,0.437582264
-50,2.5,4.5,650,48,13.79675894
-45,2.5,4.5,650,48,14.14986438
-40,2.5,4.5,650,48,12.86482166
-35,2.5,4.5,650,48,11.76622016
-30,2.5,4.5,650,48,10.489733
-25,2.5,4.5,650,48,9.20783792
-20,2.5,4.5,650,48,8.117310246
-10,2.5,4.5,650,48,5.35983488
-5,2.5,4.5,650,48,4.173842233
0,2.5,4.5,650,48,3.250548806
5,2.5,4.5,650,48,2.572915125
10,2.5,4.5,650,48,2.123246373
15,2.5,4.5,650,48,1.827599036
20,2.5,4.5,650,48,1.592863058
-50,2.5,5,650,48,13.78303197
-45,2.5,5,650,48,13.40441563
-40,2.5,5,650,48,14.43423427
-35,2.5,5,650,48,13.55267079
-30,2.5,5,650,48,12.51407429
-25,2.5,5,650,48,11.48574708
-20,2.5,5,650,48,10.34712599
-10,2.5,5,650,48,8.242503152
-5,2.5,5,650,48,6.871311763
0,2.5,5,650,48,5.557894366
5,2.5,5,650,48,4.521584279
10,2.5,5,650,48,3.802572698
15,2.5,5,650,48,3.3194865
20,2.5,5,650,48,2.924576173
-50,2.5,7.5,650,48,13.85432312
-45,2.5,7.5,650,48,14.30322674
-40,2.5,7.5,650,48,14.64440874
-35,2.5,7.5,650,48,15.11582725
-30,2.5,7.5,650,48,13.87627043
-25,2.5,7.5,650,48,14.34897095
-20,2.5,7.5,650,48,14.72739394
-10,2.5,7.5,650,48,13.9763212
-5,2.5,7.5,650,48,13.95601098
0,2.5,7.5,650,48,12.98271714
5,2.5,7.5,650,48,12.70994197
10,2.5,7.5,650,48,12.2851092
15,2.5,7.5,650,48,11.88452438
20,2.5,7.5,650,48,11.41986373
-50,3,0,650,48,0.69618897
-45,3,0,650,48,0.495817618
-40,3,0,650,48,0.37231642
-35,3,0,650,48,0.289420128
-30,3,0,650,48,0.229793195
-25,3,0,650,48,0.184269303
-20,3,0,650,48,0.149216811
-10,3,0,650,48,0.097970637
-5,3,0,650,48,0.080586308
0,3,0,650,48,0.067725813
5,3,0,650,48,0.058346047
10,3,0,650,48,0.051499499
15,3,0,650,48,0.046267688
20,3,0,650,48,0.042031137
-50,3,0.5,650,48,0.825058835
-45,3,0.5,650,48,0.578617591
-40,3,0.5,650,48,0.43037769
-35,3,0.5,650,48,0.33262513
-30,3,0.5,650,48,0.263410852
-25,3,0.5,650,48,0.210836415
-20,3,0.5,650,48,0.170642502
-10,3,0.5,650,48,0.112011109
-5,3,0.5,650,48,0.091770049
0,3,0.5,650,48,0.076715479
5,3,0.5,650,48,0.065709405
10,3,0.5,650,48,0.057742842
15,3,0.5,650,48,0.051744483
20,3,0.5,650,48,0.046890254
-50,3,1,650,48,1.071818597
-45,3,1,650,48,0.732860988
-40,3,1,650,48,0.536387722
-35,3,1,650,48,0.410337726
-30,3,1,650,48,0.323205921
-25,3,1,650,48,0.257657222
-20,3,1,650,48,0.208129328
-10,3,1,650,48,0.13629292
-5,3,1,650,48,0.111021319
0,3,1,650,48,0.092130029
5,3,1,650,48,0.078299165
10,3,1,650,48,0.068398029
15,3,1,650,48,0.061079017
20,3,1,650,48,0.055163059
-50,3,1.5,650,48,1.581947533
-45,3,1.5,650,48,1.04183185
-40,3,1.5,650,48,0.743226886
-35,3,1.5,650,48,0.558807492
-30,3,1.5,650,48,0.4355912
-25,3,1.5,650,48,0.344457213
-20,3,1.5,650,48,0.276861693
-10,3,1.5,650,48,0.180031755
-5,3,1.5,650,48,0.145445006
0,3,1.5,650,48,0.119527705
5,3,1.5,650,48,0.100574463
10,3,1.5,650,48,0.087192855
15,3,1.5,650,48,0.077509454
20,3,1.5,650,48,0.069699448
-50,3,2.5,650,48,5.070897443
-45,3,2.5,650,48,3.176568505
-40,3,2.5,650,48,2.134721761
-35,3,2.5,650,48,1.521496877
-30,3,2.5,650,48,1.138878756
-25,3,2.5,650,48,0.869859947
-20,3,2.5,650,48,0.681045748
-10,3,2.5,650,48,0.42489
-5,3,2.5,650,48,0.334038875
0,3,2.5,650,48,0.266960976
5,3,2.5,650,48,0.218780807
10,3,2.5,650,48,0.185971866
15,3,2.5,650,48,0.163295721
20,3,2.5,650,48,0.145185872
-50,3,3.5,650,48,12.1061033
-45,3,3.5,650,48,9.784757689
-40,3,3.5,650,48,7.779536128
-35,3,3.5,650,48,5.765821075
-30,3,3.5,650,48,4.335948347
-25,3,3.5,650,48,3.266367842
-20,3,3.5,650,48,2.500981367
-10,3,3.5,650,48,1.475396146
-5,3,3.5,650,48,1.118747946
0,3,3.5,650,48,0.862450698
5,3,3.5,650,48,0.683893017
10,3,3.5,650,48,0.567220033
15,3,3.5,650,48,0.490018773
20,3,3.5,650,48,0.429390585
-50,3,4.5,650,48,13.788528
-45,3,4.5,650,48,14.14185372
-40,3,4.5,650,48,12.85687969
-35,3,4.5,650,48,11.76023805
-30,3,4.5,650,48,10.48352091
-25,3,4.5,650,48,9.2071702
-20,3,4.5,650,48,8.095337346
-10,3,4.5,650,48,5.277326027
-5,3,4.5,650,48,4.107217427
0,3,4.5,650,48,3.197031741
5,3,4.5,650,48,2.529429945
10,3,4.5,650,48,2.086611548
15,3,4.5,650,48,1.795552906
20,3,4.5,650,48,1.564539517
-50,3,5,650,48,13.77523757
-45,3,5,650,48,15.08547267
-40,3,5,650,48,14.4258746
-35,3,5,650,48,13.54624322
-30,3,5,650,48,12.50707572
-25,3,5,650,48,11.47832352
-20,3,5,650,48,10.35439956
-10,3,5,650,48,8.237382728
-5,3,5,650,48,6.766308555
0,3,5,650,48,5.470407857
5,3,5,650,48,4.448552364
10,3,5,650,48,3.739926895
15,3,5,650,48,3.263958606
20,3,5,650,48,2.875002778
-50,3,7.5,650,48,13.84501423
-45,3,7.5,650,48,14.29538774
-40,3,7.5,650,48,14.63502771
-35,3,7.5,650,48,15.10773626
-30,3,7.5,650,48,13.86936248
-25,3,7.5,650,48,14.34047657
-20,3,7.5,650,48,14.72002127
-10,3,7.5,650,48,13.96858352
-5,3,7.5,650,48,13.94714179
0,3,7.5,650,48,13.62990778
5,3,7.5,650,48,12.70134499
10,3,7.5,650,48,12.27753733
15,3,7.5,650,48,11.87622592
20,3,7.5,650,48,11.45099134
-50,-3,0,650,60,0.854107963
-45,-3,0,650,60,0.615363888
-40,-3,0,650,60,0.467188344
-35,-3,0,650,60,0.367578726
-30,-3,0,650,60,0.296220696
-25,-3,0,650,60,0.240698042
-20,-3,0,650,60,0.197672195
-10,-3,0,650,60,0.131153516
-5,-3,0,650,60,0.106428402
0,-3,0,650,60,0.087686255
5,-3,0,650,60,0.073907963
10,-3,0,650,60,0.064104838
15,-3,0,650,60,0.056928216
20,-3,0,650,60,0.051130067
-50,-3,0.5,650,60,1.100738736
-45,-3,0.5,650,60,0.784408354
-40,-3,0.5,650,60,0.591441303
-35,-3,0.5,650,60,0.463368396
-30,-3,0.5,650,60,0.37283798
-25,-3,0.5,650,60,0.302621246
-20,-3,0.5,650,60,0.248534831
-10,-3,0.5,650,60,0.165457409
-5,-3,0.5,650,60,0.134044885
0,-3,0.5,650,60,0.110068319
5,-3,0.5,650,60,0.092353912
10,-3,0.5,650,60,0.079817953
15,-3,0.5,650,60,0.070757948
20,-3,0.5,650,60,0.063433401
-50,-3,1,650,60,1.555421421
-45,-3,1,650,60,1.087695063
-40,-3,1,650,60,0.810586021
-35,-3,1,650,60,0.630363574
-30,-3,1,650,60,0.505331635
-25,-3,1,650,60,0.409015982
-20,-3,1,650,60,0.335510915
-10,-3,1,650,60,0.223670728
-5,-3,1,650,60,0.180783285
0,-3,1,650,60,0.147859514
5,-3,1,650,60,0.123450028
10,-3,1,650,60,0.106287862
15,-3,1,650,60,0.094039759
20,-3,1,650,60,0.084134588
-50,-3,1.5,650,60,2.475012679
-45,-3,1.5,650,60,1.673187631
-40,-3,1.5,650,60,1.221431701
-35,-3,1.5,650,60,0.937268611
-30,-3,1.5,650,60,0.745481542
-25,-3,1.5,650,60,0.599792297
-20,-3,1.5,650,60,0.490225214
-10,-3,1.5,650,60,0.325976982
-5,-3,1.5,650,60,0.262560321
0,-3,1.5,650,60,0.21374558
5,-3,1.5,650,60,0.177527728
10,-3,1.5,650,60,0.152255703
15,-3,1.5,650,60,0.134429262
20,-3,1.5,650,60,0.120017407
-50,-3,2.5,650,60,6.033351714
-45,-3,2.5,650,60,4.647553974
-40,-3,2.5,650,60,3.637754809
-35,-3,2.5,650,60,2.863946414
-30,-3,2.5,650,60,2.167423619
-25,-3,2.5,650,60,1.682854329
-20,-3,2.5,650,60,1.341766164
-10,-3,2.5,650,60,0.864525865
-5,-3,2.5,650,60,0.686055684
0,-3,2.5,650,60,0.550745576
5,-3,2.5,650,60,0.451720529
10,-3,2.5,650,60,0.384102946
15,-3,2.5,650,60,0.337447318
20,-3,2.5,650,60,0.299899087
-50,-3,3.5,650,60,9.411506688
-45,-3,3.5,650,60,8.339832569
-40,-3,3.5,650,60,7.726323022
-35,-3,3.5,650,60,6.602105332
-30,-3,3.5,650,60,5.669445693
-25,-3,3.5,650,60,4.881419268
-20,-3,3.5,650,60,4.191959985
-10,-3,3.5,650,60,3.027893331
-5,-3,3.5,650,60,2.34573453
0,-3,3.5,650,60,1.813369513
5,-3,3.5,650,60,1.447467585
10,-3,3.5,650,60,1.210047099
15,-3,3.5,650,60,1.052271025
20,-3,3.5,650,60,0.927526185
-50,-3,4.5,650,60,10.47407857
-45,-3,4.5,650,60,10.32314722
-40,-3,4.5,650,60,10.25799968
-35,-3,4.5,650,60,8.912481093
-30,-3,4.5,650,60,8.851223271
-25,-3,4.5,650,60,8.487331496
-20,-3,4.5,650,60,7.506554971
-10,-3,4.5,650,60,6.322400009
-5,-3,4.5,650,60,5.547764469
0,-3,4.5,650,60,4.852682832
5,-3,4.5,650,60,4.236089556
10,-3,4.5,650,60,3.778021231
15,-3,4.5,650,60,3.44634906
20,-3,4.5,650,60,3.160577572
-50,-3,5,650,60,10.191386
-45,-3,5,650,60,10.21904016
-40,-3,5,650,60,10.49141826
-35,-3,5,650,60,9.201993453
-30,-3,5,650,60,9.525749008
-25,-3,5,650,60,9.632644044
-20,-3,5,650,60,8.673501302
-10,-3,5,650,60,7.636255319
-5,-3,5,650,60,7.108054093
0,-3,5,650,60,6.452402439
5,-3,5,650,60,5.801963558
10,-3,5,650,60,5.282446898
15,-3,5,650,60,4.899251035
20,-3,5,650,60,4.553524875
-50,-3,7.5,650,60,9.075362045
-45,-3,7.5,650,60,10.38345783
-40,-3,7.5,650,60,9.220593391
-35,-3,7.5,650,60,10.37096523
-30,-3,7.5,650,60,9.444885803
-25,-3,7.5,650,60,10.27288859
-20,-3,7.5,650,60,9.464514554
-10,-3,7.5,650,60,9.234413539
-5,-3,7.5,650,60,9.727805519
0,-3,7.5,650,60,8.98901886
5,-3,7.5,650,60,9.463713258
10,-3,7.5,650,60,8.921334374
15,-3,7.5,650,60,8.552962562
20,-3,7.5,650,60,9.216262458
-50,-2.5,0,650,60,0.854107963
-45,-2.5,0,650,60,0.615363888
-40,-2.5,0,650,60,0.467188344
-35,-2.5,0,650,60,0.367578726
-30,-2.5,0,650,60,0.296220696
-25,-2.5,0,650,60,0.240698042
-20,-2.5,0,650,60,0.197672195
-10,-2.5,0,650,60,0.131153516
-5,-2.5,0,650,60,0.106428402
0,-2.5,0,650,60,0.087686255
5,-2.5,0,650,60,0.073907963
10,-2.5,0,650,60,0.064104838
15,-2.5,0,650,60,0.056928216
20,-2.5,0,650,60,0.051130067
-50,-2.5,0.5,650,60,1.100738736
-45,-2.5,0.5,650,60,0.784408354
-40,-2.5,0.5,650,60,0.591441303
-35,-2.5,0.5,650,60,0.463368396
-30,-2.5,0.5,650,60,0.37283798
-25,-2.5,0.5,650,60,0.302621246
-20,-2.5,0.5,650,60,0.248534831
-10,-2.5,0.5,650,60,0.165457409
-5,-2.5,0.5,650,60,0.134044885
0,-2.5,0.5,650,60,0.110068319
5,-2.5,0.5,650,60,0.092353912
10,-2.5,0.5,650,60,0.079817953
15,-2.5,0.5,650,60,0.070757948
20,-2.5,0.5,650,60,0.063433401
-50,-2.5,1,650,60,1.555421421
-45,-2.5,1,650,60,1.087695063
-40,-2.5,1,650,60,0.810586021
-35,-2.5,1,650,60,0.630363574
-30,-2.5,1,650,60,0.505331635
-25,-2.5,1,650,60,0.409015982
-20,-2.5,1,650,60,0.335510915
-10,-2.5,1,650,60,0.223670728
-5,-2.5,1,650,60,0.180783285
0,-2.5,1,650,60,0.147859514
5,-2.5,1,650,60,0.123450028
10,-2.5,1,650,60,0.106287862
15,-2.5,1,650,60,0.094039759
20,-2.5,1,650,60,0.084134588
-50,-2.5,1.5,650,60,2.475012679
-45,-2.5,1.5,650,60,1.673187631
-40,-2.5,1.5,650,60,1.221431701
-35,-2.5,1.5,650,60,0.937268611
-30,-2.5,1.5,650,60,0.745481542
-25,-2.5,1.5,650,60,0.599792297
-20,-2.5,1.5,650,60,0.490225214
-10,-2.5,1.5,650,60,0.325976982
-5,-2.5,1.5,650,60,0.262560321
0,-2.5,1.5,650,60,0.21374558
5,-2.5,1.5,650,60,0.177527728
10,-2.5,1.5,650,60,0.152255703
15,-2.5,1.5,650,60,0.134429262
20,-2.5,1.5,650,60,0.120017407
-50,-2.5,2.5,650,60,6.033351714
-45,-2.5,2.5,650,60,4.647553974
-40,-2.5,2.5,650,60,3.637754809
-35,-2.5,2.5,650,60,2.863946414
-30,-2.5,2.5,650,60,2.167423619
-25,-2.5,2.5,650,60,1.682854329
-20,-2.5,2.5,650,60,1.341766164
-10,-2.5,2.5,650,60,0.864525865
-5,-2.5,2.5,650,60,0.686055684
0,-2.5,2.5,650,60,0.550745576
5,-2.5,2.5,650,60,0.451720529
10,-2.5,2.5,650,60,0.384102946
15,-2.5,2.5,650,60,0.337447318
20,-2.5,2.5,650,60,0.299899087
-50,-2.5,3.5,650,60,9.411506688
-45,-2.5,3.5,650,60,8.339832569
-40,-2.5,3.5,650,60,7.726323022
-35,-2.5,3.5,650,60,6.602105332
-30,-2.5,3.5,650,60,5.669445693
-25,-2.5,3.5,650,60,4.881419268
-20,-2.5,3.5,650,60,4.191959985
-10,-2.5,3.5,650,60,3.027893331
-5,-2.5,3.5,650,60,2.34573453
0,-2.5,3.5,650,60,1.813369513
5,-2.5,3.5,650,60,1.447467585
10,-2.5,3.5,650,60,1.210047099
15,-2.5,3.5,650,60,1.052271025
20,-2.5,3.5,650,60,0.927526185
-50,-2.5,4.5,650,60,10.47407857
-45,-2.5,4.5,650,60,10.32314722
-40,-2.5,4.5,650,60,10.25799968
-35,-2.5,4.5,650,60,8.912481093
-30,-2.5,4.5,650,60,8.851223271
-25,-2.5,4.5,650,60,8.487331496
-20,-2.5,4.5,650,60,7.506554971
-10,-2.5,4.5,650,60,6.322400009
-5,-2.5,4.5,650,60,5.547764469
0,-2.5,4.5,650,60,4.852682832
5,-2.5,4.5,650,60,4.236089556
10,-2.5,4.5,650,60,3.778021231
15,-2.5,4.5,650,60,3.44634906
20,-2.5,4.5,650,60,3.160577572
-50,-2.5,5,650,60,10.191386
-45,-2.5,5,650,60,10.21904016
-40,-2.5,5,650,60,10.49141826
-35,-2.5,5,650,60,9.201993453
-30,-2.5,5,650,60,9.525749008
-25,-2.5,5,650,60,9.632644044
-20,-2.5,5,650,60,8.673501302
-10,-2.5,5,650,60,7.636255319
-5,-2.5,5,650,60,7.108054093
0,-2.5,5,650,60,6.452402439
5,-2.5,5,650,60,5.801963558
10,-2.5,5,650,60,5.282446898
15,-2.5,5,650,60,4.899251035
20,-2.5,5,650,60,4.553524875
-50,-2.5,7.5,650,60,9.075362045
-45,-2.5,7.5,650,60,10.38345783
-40,-2.5,7.5,650,60,9.220593391
-35,-2.5,7.5,650,60,10.37096523
-30,-2.5,7.5,650,60,9.444885803
-25,-2.5,7.5,650,60,10.27288859
-20,-2.5,7.5,650,60,9.464514554
-10,-2.5,7.5,650,60,9.234413539
-5,-2.5,7.5,650,60,9.727805519
0,-2.5,7.5,650,60,8.98901886
5,-2.5,7.5,650,60,9.463713258
10,-2.5,7.5,650,60,8.921334374
15,-2.5,7.5,650,60,8.552962562
20,-2.5,7.5,650,60,9.216262458
-50,-2,0,650,60,0.850190284
-45,-2,0,650,60,0.612361438
-40,-2,0,650,60,0.464760995
-35,-2,0,650,60,0.365535773
-30,-2,0,650,60,0.294415351
-25,-2,0,650,60,0.239104665
-20,-2,0,650,60,0.196246122
-10,-2,0,650,60,0.130075675
-5,-2,0,650,60,0.105592053
0,-2,0,650,60,0.087055663
5,-2,0,650,60,0.07344118
10,-2,0,650,60,0.06374896
15,-2,0,650,60,0.056635828
20,-2,0,650,60,0.050889243
-50,-2,0.5,650,60,1.092885861
-45,-2,0.5,650,60,0.778314425
-40,-2,0.5,650,60,0.586522855
-35,-2,0.5,650,60,0.459276009
-30,-2,0.5,650,60,0.369312518
-25,-2,0.5,650,60,0.299581773
-20,-2,0.5,650,60,0.245884746
-10,-2,0.5,650,60,0.163510691
-5,-2,0.5,650,60,0.13249638
0,-2,0.5,650,60,0.108852161
5,-2,0.5,650,60,0.091399577
10,-2,0.5,650,60,0.079044429
15,-2,0.5,650,60,0.070096107
20,-2,0.5,650,60,0.062862543
-50,-2,1,650,60,1.541529074
-45,-2,1,650,60,1.076944833
-40,-2,1,650,60,0.801896596
-35,-2,1,650,60,0.623142731
-30,-2,1,650,60,0.499159813
-25,-2,1,650,60,0.403737226
-20,-2,1,650,60,0.330954469
-10,-2,1,650,60,0.22035988
-5,-2,1,650,60,0.178112177
0,-2,1,650,60,0.145717668
5,-2,1,650,60,0.121723003
10,-2,1,650,60,0.104850644
15,-2,1,650,60,0.092789986
20,-2,1,650,60,0.083037922
-50,-2,1.5,650,60,2.448447984
-45,-2,1.5,650,60,1.654649952
-40,-2,1.5,650,60,1.206812734
-35,-2,1.5,650,60,0.925195317
-30,-2,1.5,650,60,0.7351997
-25,-2,1.5,650,60,0.591016614
-20,-2,1.5,650,60,0.48267089
-10,-2,1.5,650,60,0.320492575
-5,-2,1.5,650,60,0.258088374
0,-2,1.5,650,60,0.210110718
5,-2,1.5,650,60,0.174548751
10,-2,1.5,650,60,0.149738759
15,-2,1.5,650,60,0.132220585
20,-2,1.5,650,60,0.11806136
-50,-2,2.5,650,60,6.158135524
-45,-2,2.5,650,60,4.684502339
-40,-2,2.5,650,60,3.659503871
-35,-2,2.5,650,60,2.814360494
-30,-2,2.5,650,60,2.134643825
-25,-2,2.5,650,60,1.657703459
-20,-2,2.5,650,60,1.321170802
-10,-2,2.5,650,60,0.849993331
-5,-2,2.5,650,60,0.674063676
0,-2,2.5,650,60,0.540816079
5,-2,2.5,650,60,0.443402364
10,-2,2.5,650,60,0.376930844
15,-2,2.5,650,60,0.331070103
20,-2,2.5,650,60,0.294180077
-50,-2,3.5,650,60,9.459598261
-45,-2,3.5,650,60,8.387544232
-40,-2,3.5,650,60,7.396115867
-35,-2,3.5,650,60,6.645649035
-30,-2,3.5,650,60,5.76891359
-25,-2,3.5,650,60,4.933737925
-20,-2,3.5,650,60,4.222835556
-10,-2,3.5,650,60,3.042967593
-5,-2,3.5,650,60,2.302433179
0,-2,3.5,650,60,1.782773502
5,-2,3.5,650,60,1.423613124
10,-2,3.5,650,60,1.190032508
15,-2,3.5,650,60,1.03464808
20,-2,3.5,650,60,0.911752934
-50,-2,4.5,650,60,10.51556918
-45,-2,4.5,650,60,10.38001268
-40,-2,4.5,650,60,8.840656856
-35,-2,4.5,650,60,8.97276151
-30,-2,4.5,650,60,8.910579123
-25,-2,4.5,650,60,7.875625727
-20,-2,4.5,650,60,7.584486488
-10,-2,4.5,650,60,6.372643856
-5,-2,4.5,650,60,5.631317789
0,-2,4.5,650,60,4.899901447
5,-2,4.5,650,60,4.273103269
10,-2,4.5,650,60,3.806779169
15,-2,4.5,650,60,3.471422994
20,-2,4.5,650,60,3.18305895
-50,-2,5,650,60,10.22027629
-45,-2,5,650,60,10.26316014
-40,-2,5,650,60,10.55082653
-35,-2,5,650,60,9.258252985
-30,-2,5,650,60,9.588110287
-25,-2,5,650,60,8.593191545
-20,-2,5,650,60,8.735131977
-10,-2,5,650,60,7.697337448
-5,-2,5,650,60,7.164293474
0,-2,5,650,60,6.5061146
5,-2,5,650,60,5.849006089
10,-2,5,650,60,5.344280109
15,-2,5,650,60,4.946192393
20,-2,5,650,60,4.594412138
-50,-2,7.5,650,60,11.9430585
-45,-2,7.5,650,60,10.3735867
-40,-2,7.5,650,60,11.48817685
-35,-2,7.5,650,60,10.38206435
-30,-2,7.5,650,60,9.457849161
-25,-2,7.5,650,60,10.30289585
-20,-2,7.5,650,60,9.495305893
-10,-2,7.5,650,60,9.275354424
-5,-2,7.5,650,60,9.781220169
0,-2,7.5,650,60,9.044127892
5,-2,7.5,650,60,8.399145853
10,-2,7.5,650,60,8.981028134
15,-2,7.5,650,60,8.613979575
20,-2,7.5,650,60,8.28848378
-50,-1.5,0,650,60,0.849500299
-45,-1.5,0,650,60,0.611867563
-40,-1.5,0,650,60,0.464379294
-35,-1.5,0,650,60,0.365224468
-30,-1.5,0,650,60,0.294143141
-25,-1.5,0,650,60,0.2388656
-20,-1.5,0,650,60,0.196031276
-10,-1.5,0,650,60,0.129905779
-5,-1.5,0,650,60,0.105460245
0,-1.5,0,650,60,0.086957183
5,-1.5,0,650,60,0.073370092
10,-1.5,0,650,60,0.063696442
15,-1.5,0,650,60,0.05659317
20,-1.5,0,650,60,0.050854651
-50,-1.5,0.5,650,60,1.09120302
-45,-1.5,0.5,650,60,0.777089324
-40,-1.5,0.5,650,60,0.585573987
-35,-1.5,0.5,650,60,0.458509677
-30,-1.5,0.5,650,60,0.368665154
-25,-1.5,0.5,650,60,0.299031479
-20,-1.5,0.5,650,60,0.245409258
-10,-1.5,0.5,650,60,0.163158434
-5,-1.5,0.5,650,60,0.132215956
0,-1.5,0.5,650,60,0.10863196
5,-1.5,0.5,650,60,0.091227465
10,-1.5,0.5,650,60,0.078905654
15,-1.5,0.5,650,60,0.069977275
20,-1.5,0.5,650,60,0.062759999
-50,-1.5,1,650,60,1.538089826
-45,-1.5,1,650,60,1.074499773
-40,-1.5,1,650,60,0.800021669
